isbn13,isbn10,title,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,title_and_subtitle,tagged_description,simple_category,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral,category
9780006483892,0006483895,Murder in LaMut,Raymond E. Feist;Joel Rosenberg,Adventure stories,http://books.google.com/books/content?id=I2jbBlMHlAMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Available in the U.S. for the first time, this is the second volume in the exceptional Legends of the Riftwar series from ""New York Times""-bestselling authors Feist and Rosenberg.",2003.0,3.7,337.0,5083.0,Murder in LaMut,"9780006483892 Available in the U.S. for the first time, this is the second volume in the exceptional Legends of the Riftwar series from ""New York Times""-bestselling authors Feist and Rosenberg.",Fiction,0.0292584560811519,0.0014147331239655,0.0005167032941244,0.0024112621322274,0.2318943589925766,0.000783858122304,0.0014862918760627,0.0013683496508747,0.0019278737017884,0.0019287200411781,0.0017075299983844,0.001136275473982,0.0005000555538572,0.0171750746667385,0.0010015596635639,0.0011560169514268,0.0004157806106377,0.0078206276521086,0.0029605785384774,0.0005259684985503,0.0044924095273017,0.0027128225192427,0.0481915734708309,0.0018905929755419,0.0003177822509314,0.0009668872808106,0.0042836759239435,0.6677781939506531,Other
9780006483908,0006483909,Jimmy the Hand,Raymond E. Feist;S. M. Stirling,Fantasy fiction,http://books.google.com/books/content?id=hV4-oITYFN8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Jimmy the Hand, boy thief of Krondor, lived in the shadows of the city. Though gifted beyond his peers, Jimmy is merely a pickpocket with potential--until he aids Prince Arutha in the rescue of Princess Anita from Duke Guy du Bas-Tyra, and runs afoul of ""Black Guy's"" secret police. Facing a choice between disappearing on his own or in a weighted barrel at the bottom of Krondor's harbor, Jimmy chooses the former. Forced to flee the only home he's ever known, Jimmy finds himself among the unsuspecting rural villagers of Land's End, where he hopes to prosper with his talents for con and thievery. But Land's End is home to many who tread the crooked path--and to a dark, dangerous presence even the local smugglers don't recognize. And suddenly Jimmy's youthful bravado and courage are leading him into the maw of chaos . . . and, quite possibly, to his doom.",2003.0,3.95,368.0,5579.0,Jimmy the Hand,"9780006483908 Jimmy the Hand, boy thief of Krondor, lived in the shadows of the city. Though gifted beyond his peers, Jimmy is merely a pickpocket with potential--until he aids Prince Arutha in the rescue of Princess Anita from Duke Guy du Bas-Tyra, and runs afoul of ""Black Guy's"" secret police. Facing a choice between disappearing on his own or in a weighted barrel at the bottom of Krondor's harbor, Jimmy chooses the former. Forced to flee the only home he's ever known, Jimmy finds himself among the unsuspecting rural villagers of Land's End, where he hopes to prosper with his talents for con and thievery. But Land's End is home to many who tread the crooked path--and to a dark, dangerous presence even the local smugglers don't recognize. And suddenly Jimmy's youthful bravado and courage are leading him into the maw of chaos . . . and, quite possibly, to his doom.",Fiction,0.2893896400928497,0.0028461841866374,0.0039489935152232,0.0233858376741409,0.0985517650842666,0.0103515945374965,0.0142168570309877,0.0027874452061951,0.1287187188863754,0.0743307247757911,0.0265551023185253,0.004590097349137,0.0029272953979671,0.0227972660213708,0.13791424036026,0.0025677690282464,0.0017580731073394,0.0182733405381441,0.0020509378518909,0.0070716058835387,0.4068648815155029,0.0283855702728033,0.0549886301159858,0.0073614483699202,0.004586168564856,0.0300283581018447,0.0095649734139442,0.9674344658851624,Fantasy & Sci-Fi
9780006486145,0006486142,Well of Darkness,Margaret Weis;Tracy Hickman,,http://books.google.com/books/content?id=XrwaAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Gareth is just a frightened young lad when he is drafted in to be the whipping-boy for the unruly Prince Dagnarus. Yet as they grow to be men, an unshakable bond is formed. And it is their destiny for them to become the two most powerful - and feared - men in the kingdom. But when Dagnarus decides to become a knight himself, he begins a chain of evil events that threaten to destroy the entire kingdom. Only by uniting the Sovereign Stone can peace be restored, and it is up to Dagnarus' brother Helmos to try to achieve this impossible task, using his father's soldiers against his brother's army. All the while, Gareth is gaining mastery over the sinister Void magic, and he is devoted to helping his childhood companion.. This gripping story of magical power and corruption takes the unique viewpoint of focusing on the evil characters, as we follow them from boys to men. Filled with action, suspense and wonderfully imaginative characters, Water From the Well of Darkness is set to elevate the careers of bestselling authors Weis & Hickman to spectacular new heights.",2001.0,3.66,599.0,68.0,Well of Darkness,"9780006486145 Gareth is just a frightened young lad when he is drafted in to be the whipping-boy for the unruly Prince Dagnarus. Yet as they grow to be men, an unshakable bond is formed. And it is their destiny for them to become the two most powerful - and feared - men in the kingdom. But when Dagnarus decides to become a knight himself, he begins a chain of evil events that threaten to destroy the entire kingdom. Only by uniting the Sovereign Stone can peace be restored, and it is up to Dagnarus' brother Helmos to try to achieve this impossible task, using his father's soldiers against his brother's army. All the while, Gareth is gaining mastery over the sinister Void magic, and he is devoted to helping his childhood companion.. This gripping story of magical power and corruption takes the unique viewpoint of focusing on the evil characters, as we follow them from boys to men. Filled with action, suspense and wonderfully imaginative characters, Water From the Well of Darkness is set to elevate the careers of bestselling authors Weis & Hickman to spectacular new heights.",Fiction,0.7383865118026733,0.0033931811340153,0.0210944656282663,0.0407365635037422,0.3372378647327423,0.1842525750398636,0.0032337417360395,0.0022744017187505,0.0417414754629135,0.0298761259764432,0.0140425115823745,0.0129978489130735,0.0027260610368102,0.0760457590222358,0.3452377617359161,0.0066001615487039,0.0019348061177879,0.0112054022029042,0.0048181819729506,0.0104065956547856,0.2390754520893097,0.0089088911190629,0.0864637047052383,0.0115845240652561,0.0016972778830677,0.0282389968633651,0.0039932834915816,0.8196361660957336,Other
9780006490456,000649045X,Witness for the Prosecution & Selected Plays,Agatha Christie,English drama,http://books.google.com/books/content?id=_9u7AAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Newly-Jacketed Edition Designed To Celebrate The 50Th Anniversary Of Christie S Faultlessly Plotted Witness For The Prosecution And Other Outstanding Plays. The Perfect Complement To The Latest Edition Of The Mousetrap And Selected Plays (50Th Aniversary Edition). Headlining This Book Is Witness For The Prosecution Christie S Highly Successful Stage Play Which Won The New York Drama Critics Circle Award For Best Foreign Play. A Stunning Courtroom Drama, It Tells The Story Of A Scheming Wife Testifying Against Her Husband In A Shocking Murder Trial. The Wild Beauty Of A Seaside House Perched High On The Devonshire River Tern Provides A Stunning Back-Drop In Towards Zero As A Psychopathic Murderer Homes In On The Unsuspecting Victims. Passion, Murder And Love Are The Deadly Ingredients In Verdict, Making It One Of Christie S More Unusual Thrillers And Prompting Her To Label It The Best Play I Have Written With The Exception Of Witness For The Prosecution . Go Back For Murder Tells The Story Of The Young And Feisty Carla Who, Orphaned At The Tender Age Of Five, Discovers Her Mother Was Imprisioned For Murdering Her Father And Determines To Prove Her Innocence.",1995.0,4.05,352.0,3908.0,Witness for the Prosecution & Selected Plays,"9780006490456 Newly-Jacketed Edition Designed To Celebrate The 50Th Anniversary Of Christie S Faultlessly Plotted Witness For The Prosecution And Other Outstanding Plays. The Perfect Complement To The Latest Edition Of The Mousetrap And Selected Plays (50Th Aniversary Edition). Headlining This Book Is Witness For The Prosecution Christie S Highly Successful Stage Play Which Won The New York Drama Critics Circle Award For Best Foreign Play. A Stunning Courtroom Drama, It Tells The Story Of A Scheming Wife Testifying Against Her Husband In A Shocking Murder Trial. The Wild Beauty Of A Seaside House Perched High On The Devonshire River Tern Provides A Stunning Back-Drop In Towards Zero As A Psychopathic Murderer Homes In On The Unsuspecting Victims. Passion, Murder And Love Are The Deadly Ingredients In Verdict, Making It One Of Christie S More Unusual Thrillers And Prompting Her To Label It The Best Play I Have Written With The Exception Of Witness For The Prosecution . Go Back For Murder Tells The Story Of The Young And Feisty Carla Who, Orphaned At The Tender Age Of Five, Discovers Her Mother Was Imprisioned For Murdering Her Father And Determines To Prove Her Innocence.",Fiction,0.7330465316772461,0.0034059674944728,0.0031320296693593,0.0074112028814852,0.2997233867645263,0.0016451987903565,0.005648270715028,0.0139405094087123,0.0027875446248799,0.0100222062319517,0.0090846037492156,0.0073463548906147,0.0054215416312217,0.0323701202869415,0.0176563523709774,0.0116135189309716,0.0031686194706708,0.005398956593126,0.0064387302845716,0.0015795129584148,0.0065480154007673,0.0064733205363154,0.0559976883232593,0.0019270161865279,0.0010728385532274,0.0225636959075927,0.6317156553268433,0.8939588069915771,Literary & Contemporary
9780006496434,0006496431,The Little House,Philippa Gregory,Country life,http://books.google.com/books/content?id=rbvUPps9vKsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"It was easy for Elizabeth. She married the man she loved. It was harder for Ruth. She married Elizabeth's son and then found that, somehow, she could never quite measure up. This thriller examines what women want and what they fear, as Ruth confronts the shifting borders of her own sanity.",1998.0,3.66,368.0,1832.0,The Little House,"9780006496434 It was easy for Elizabeth. She married the man she loved. It was harder for Ruth. She married Elizabeth's son and then found that, somehow, she could never quite measure up. This thriller examines what women want and what they fear, as Ruth confronts the shifting borders of her own sanity.",Fiction,0.0156668908894062,0.0019792052917182,0.0051252972334623,0.0369201339781284,0.2029127478599548,0.0104740774258971,0.0025188792496919,0.0026534723583608,0.0070076202973723,0.5334228277206421,0.018185768276453,0.0042105326429009,0.0067372727207839,0.0196091122925281,0.0097330017015337,0.0024398155510425,0.01425461191684,0.108734056353569,0.8704283833503723,0.0048243389464914,0.0050958637148141,0.0026438371278345,0.0501010604202747,0.0037052722182124,0.0091889174655079,0.8180384635925293,0.0040329433977603,0.7993151545524597,Other
9780006496878,0006496873,Mystical Paths,Susan Howatch,English fiction,http://books.google.com/books/content?id=by4ytBy63o0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,1968 finds Nicholas Darrow wrestling with personal problems. How can he marry Rosalind when he is unable to avoid promiscuity? How can he become a priest when he finds it so difficult to live as one? And can he break his dangerous dependence on his father?,1996.0,4.23,576.0,1023.0,Mystical Paths,9780006496878 1968 finds Nicholas Darrow wrestling with personal problems. How can he marry Rosalind when he is unable to avoid promiscuity? How can he become a priest when he finds it so difficult to live as one? And can he break his dangerous dependence on his father?,Nonfiction,0.0030097411945462,0.0043947459198534,0.0119617572054266,0.0679588392376899,0.0138177182525396,0.024349296465516,0.3764443397521972,0.5821771621704102,0.003860211931169,0.1006784886121749,0.0208887178450822,0.003352242289111,0.0051198289729654,0.0015136486617848,0.0098113371059298,0.0019938375335186,0.0171060860157012,0.0062048314139246,0.0031908038072288,0.0065404209308326,0.0064994310960173,0.0005765774403698,0.0158646460622549,0.0034327607136219,0.0132919801399111,0.6005752086639404,0.0071616969071328,0.420805424451828,Literary & Contemporary
9780006496892,000649689X,Glittering Images,Susan Howatch,English fiction,http://books.google.com/books/content?id=rDHbn0ORKhQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"It is 1937, and Charles Ashworth, a Canon to the Archbishop of Canterbury, is sent to untangle a web of self-delusion and corruption at the episcopal palace of the charismatic Bishop of Starbridge.",1996.0,4.07,512.0,2045.0,Glittering Images,"9780006496892 It is 1937, and Charles Ashworth, a Canon to the Archbishop of Canterbury, is sent to untangle a web of self-delusion and corruption at the episcopal palace of the charismatic Bishop of Starbridge.",Nonfiction,0.0018901764415204,0.0011813410092145,0.0014468292938545,0.0117408921942114,0.0226429663598537,0.0008146364125423,0.0037758443504571,0.0008296848973259,0.0006247113342396,0.004715705756098,0.006624178495258,0.0015066578052937,0.0008027144358493,0.0007508031558245,0.0009051372762769,0.0007468170952051,0.000277143321,0.0009185638045892,0.0004070101422257,0.0003687908465508,0.0028338416013866,0.00031114576268,0.0294495150446891,0.0004732796223834,0.0003341094125062,0.0015642092330381,0.000924520776607,0.9296192526817322,Literary & Contemporary
9780006496922,000649692X,Glamorous Powers,Susan Howatch,Clergy,http://books.google.com/books/content?id=_bhPYWs6RrYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Reissue of the author's most famous and well-loved work, the Starbridge series, six self-contained yet interconnected novels that explore the history of the Church of England through the 20th century.",1996.0,4.2,512.0,1441.0,Glamorous Powers,"9780006496922 Reissue of the author's most famous and well-loved work, the Starbridge series, six self-contained yet interconnected novels that explore the history of the Church of England through the 20th century.",Fiction,0.2314438372850418,0.0007442467031069,0.0015312954783439,0.0034211478196084,0.1593896597623825,0.0024590599350631,0.00193944608327,0.0006797629175707,0.0013743985909968,0.0054791294969618,0.0045054336078464,0.0015746476128697,0.0004908941336907,0.0014353469014167,0.0007503425586037,0.0012351270997896,0.0005978958215564,0.0020997610408812,0.1619630753993988,0.0002389297878835,0.0048459637910127,0.0015573003329336,0.0359829068183898,0.0006457382114604,0.0009021495934575,0.0031368422787636,0.0010066250106319,0.4134221076965332,Other
9780006498865,0006498868,The Mad Ship,Robin Hobb,Fantasy fiction,http://books.google.com/books/content?id=2iWezkfdBE8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Fantasy master Robin Hobb delivers the stunning second volume of her Liveship Traders trilogy, returning to the timeless city of Bingtown, where pirates now plague the coasts and the dreaded slave trade flourishes. Althea Vestrit doesnt have time to be afraid, for her familys newly awakened Liveship, Vivacia, has been seized by the ruthless pirate Kennit. So Althea hatches a bold plan. But to carry it out, she must recruit a Liveship that has already slain two crews -- and is said to be insane.",2000.0,4.24,906.0,36101.0,The Mad Ship,"9780006498865 Fantasy master Robin Hobb delivers the stunning second volume of her Liveship Traders trilogy, returning to the timeless city of Bingtown, where pirates now plague the coasts and the dreaded slave trade flourishes. Althea Vestrit doesnt have time to be afraid, for her familys newly awakened Liveship, Vivacia, has been seized by the ruthless pirate Kennit. So Althea hatches a bold plan. But to carry it out, she must recruit a Liveship that has already slain two crews -- and is said to be insane.",Fiction,0.5740709900856018,0.0021949417423456,0.005369686987251,0.0260846931487321,0.1003783792257309,0.0045188874937593,0.0014333301223814,0.0007576924981549,0.0021426356397569,0.0096358638256788,0.0205670874565839,0.0048089674673974,0.0017738129245117,0.0133618908002972,0.1915976703166961,0.001620887662284,0.0024252927396446,0.00652835983783,0.0017569896299391,0.0061488724313676,0.0057245846837759,0.0066513787023723,0.0155588090419769,0.0015848933253437,0.0009300307137891,0.0152534544467926,0.0032568674068897,0.947098433971405,Fantasy & Sci-Fi
9780006499169,0006499163,Post Captain,Patrick O'Brian,"Aubrey, Jack (Fictitious character)",http://books.google.com/books/content?id=S761k-z51Q4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"This tale begins with Jack Aubrey arriving home from his exploits in the Mediterranean to find England at peace following the Treaty of Amiens. He and his friend Stephen Maturin, surgeon and secret agent, begin to live the lives of country gentlemen, hunting, entertaining and enjoying more amorous adventures. Their comfortable existence, however, is cut short when Jack is overnight reduced to a pauper with enough debts to keep him in prison for life. He flees to the continent to seek refuge: instead he finds himself a hunted fugitive as Napoleon has ordered the internment of all Englishmen in France. Aubrey's adventures in escaping from France and the debtors' prison will grip the reader as fast as his unequalled actions at sea.",1996.0,4.29,474.0,7815.0,Post Captain,"9780006499169 This tale begins with Jack Aubrey arriving home from his exploits in the Mediterranean to find England at peace following the Treaty of Amiens. He and his friend Stephen Maturin, surgeon and secret agent, begin to live the lives of country gentlemen, hunting, entertaining and enjoying more amorous adventures. Their comfortable existence, however, is cut short when Jack is overnight reduced to a pauper with enough debts to keep him in prison for life. He flees to the continent to seek refuge: instead he finds himself a hunted fugitive as Napoleon has ordered the internment of all Englishmen in France. Aubrey's adventures in escaping from France and the debtors' prison will grip the reader as fast as his unequalled actions at sea.",Fiction,0.0179828647524118,0.0974747166037559,0.0135483006015419,0.0260932389646768,0.0769303441047668,0.0046502919867634,0.0023080760147422,0.0020838174968957,0.0027732921298593,0.2550784945487976,0.017866862937808,0.0128505295142531,0.0042115286923944,0.0570302531123161,0.0216633509844541,0.002669135807082,0.0065928371623158,0.7518844604492188,0.0050029447302222,0.0035021568182855,0.0100814122706651,0.003748660441488,0.0516233928501606,0.0112081915140151,0.0044733928516507,0.3121844232082367,0.0015484802424907,0.9222798347473145,Other
9780006499268,0006499260,The Reverse of the Medal,Patrick O'Brian,Adventure stories,http://books.google.com/books/content?id=YtjxFRb39Z4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In this book, Jack Aubrey returns from his duties protecting whalers off the South American coast and is persuaded by a casual acquaintance to make investments in the City on the strength of supposedly certain information. From there he is led into the half-worlds of the London criminal underground and of government espionage - the province of his friend, Stephen Maturin.",1997.0,4.41,261.0,177.0,The Reverse of the Medal,"9780006499268 In this book, Jack Aubrey returns from his duties protecting whalers off the South American coast and is persuaded by a casual acquaintance to make investments in the City on the strength of supposedly certain information. From there he is led into the half-worlds of the London criminal underground and of government espionage - the province of his friend, Stephen Maturin.",Fiction,0.0038992576301097,0.0014438728103414,0.0015175793087109,0.0075946301221847,0.0357588753104209,0.0019245719304308,0.0016864535864442,0.0007850541733205,0.0015913464594632,0.005873741582036,0.0046741873957216,0.0019439002498984,0.0006144315120764,0.0008397860219702,0.0014553087530657,0.0014310666592791,0.0004090734873898,0.0011152639053761,0.0008234257111325,0.0003754915960598,0.0058023557066917,0.000426638929639,0.0157978627830743,0.0007027065730653,0.0005530458292923,0.0025561167858541,0.0004977234639227,0.9516149163246156,Other
9780006499626,0006499627,Miss Marple,Agatha Christie,"Detective and mystery stories, English",http://books.google.com/books/content?id=a96qPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Miss Marple featured in 20 short stories, published in a number of different collections in Britain and America. Presented here in their order of publication, Miss Marple uses her unique insight to deduce the truth about a series of unsolved crimes.",1997.0,4.2,359.0,6235.0,Miss Marple: The Complete Short Stories,"9780006499626 Miss Marple featured in 20 short stories, published in a number of different collections in Britain and America. Presented here in their order of publication, Miss Marple uses her unique insight to deduce the truth about a series of unsolved crimes.",Fiction,0.1360622942447662,0.001611694227904,0.000697880750522,0.0031617935746908,0.2108270972967147,0.0016852042172104,0.0037775754462927,0.0014693540288135,0.0010555192129686,0.0048157339915633,0.0048918686807155,0.0013619168894365,0.0006087747169658,0.0016860185423865,0.0010734326206147,0.0029772480484098,0.0005426098941825,0.0020168456248939,0.0022704331204295,0.0003592299181036,0.0065717599354684,0.0017516943626105,0.0413566492497921,0.0013108809944242,0.0005348399281501,0.0021612234413623,0.0014036521315574,0.913769006729126,Mystery & Thriller
9780006511489,0006511481,The Years of Rice and Salt,Kim Stanley Robinson,Black Death,http://books.google.com/books/content?id=I38CFD1RnmsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Hailed by ""The New York Times Book Review"" as ""eye-opening, "" this alternative history of the last 600 years begins as the Black Death kills nearly everyone in Europe, and China, India, and the nations of Islam now control the world.",2003.0,3.73,772.0,194.0,The Years of Rice and Salt,"9780006511489 Hailed by ""The New York Times Book Review"" as ""eye-opening, "" this alternative history of the last 600 years begins as the Black Death kills nearly everyone in Europe, and China, India, and the nations of Islam now control the world.",Nonfiction,0.0110485116019845,0.0016545091057196,0.0021835099905729,0.0132580017670989,0.1196250915527343,0.0010375441052019,0.0014071285258978,0.0006930940435267,0.0014314464060589,0.0108912950381636,0.0028325065504759,0.0041241645812988,0.0017426535487174,0.0026995697990059,0.0114998305216431,0.0004333163960836,0.0014914263738319,0.0026821154169738,0.0009037480922415,0.0018675739411264,0.0051960214041173,0.0017671558307483,0.1292535662651062,0.0020564347505569,0.0004309903015382,0.0096531389281153,0.003843635553494,0.7265425324440002,Other
9780006512677,0006512674,Spares,Michael Marshall Smith,Human cloning,http://books.google.com/books/content?id=83RrAdP9y5UC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Spares - human clones, the ultimate health insurance. An eye for an eye - but some people are doing all the taking. The story of Jack Randall: burnt-out, dropped out, and way overdrawn at the luck bank. But as caretaker on a Spares Farm, he still has a choice, and it might make a difference.",1998.0,4.13,317.0,2481.0,Spares,"9780006512677 Spares - human clones, the ultimate health insurance. An eye for an eye - but some people are doing all the taking. The story of Jack Randall: burnt-out, dropped out, and way overdrawn at the luck bank. But as caretaker on a Spares Farm, he still has a choice, and it might make a difference.",Nonfiction,0.0097758416086435,0.0022004218772053,0.0042252871207892,0.0217723082751035,0.2941920459270477,0.0304674562066793,0.0152138322591781,0.0019867233932018,0.0050250012427568,0.0408257730305194,0.0097529459744691,0.0089034149423241,0.0044252634979784,0.0023458837531507,0.0044572763144969,0.0061209332197904,0.0024902499280869,0.0080578885972499,0.0022597259376198,0.0015826546587049,0.083539068698883,0.0015054891118779,0.031225960701704,0.0044837826862931,0.0028253572527319,0.0573440305888652,0.0013284885790199,0.9188412427902222,Other
